AF_id_code,AF_id_name,AF_id_intro,AF_id_startdate,AF_id_year,AF_id_isfour,AF_id_iseight,AF_id_officeno,AF_id_cpano,AF_id_income,consecutive
91440101MA9W0YP8X3,广东司农会计师事务所,广东司农会计师事务所（特殊普通合伙），成立于2020-11-25，法定代表人为李建业，经营状态为在业，经营范围包括企业管理咨询;财务咨询;资产评估;代理记账;从事会计师事务所其他法定规定的业务。,2020,2021,0,0,,,,2
914401010827260072,广东正中珠江会计师事务所,广东正中珠江会计师事务所（特殊普通合伙）（以下简称“正中珠江”）是总部设立在广州市的具有证券期货相关业务资格的会计师事务所，是广东省最具规模的专业服务机构，名列广东省行业前茅。,2013,2018,0,0,4,260,475080800,0
914401010827260072,广东正中珠江会计师事务所,广东正中珠江会计师事务所（特殊普通合伙）（以下简称“正中珠江”）是总部设立在广州市的具有证券期货相关业务资格的会计师事务所，是广东省最具规模的专业服务机构，名列广东省行业前茅。,2013,2019,0,0,4,242,438764100.00000006,1
914401010827260072,广东正中珠江会计师事务所,广东正中珠江会计师事务所（特殊普通合伙）（以下简称“正中珠江”）是总部设立在广州市的具有证券期货相关业务资格的会计师事务所，是广东省最具规模的专业服务机构，名列广东省行业前茅。,2013,2020,0,0,4,100,176430800.00000003,2
91500103MA614NHH0G,康华会计师事务所,重庆康华会计师事务所（以下简称“重庆康华”）是在原重庆审计事务所脱钩改制基础上成立的特殊普通合伙会计师事务所（原重庆审计事务所成立于1985年6月，隶属于重庆市审计局）。 重庆康华集近40年专业服务之经验，主要为包括上市公司在内的客户提供审计鉴证、资本市场服务、财务咨询、破产清算、司法鉴定等专业服务，并在为政府和国有企业提供专项审计服务方面形成了自己的特色。 发展至今，重庆康华现有合伙份额1000万元，自购办公场所3000多平方米，有专职从业人员230余人，注册会计师近100人。目前在重庆南川、长寿、丰都、万州以及四川成都设立了五个分所。 多年来，重庆康华外塑形象、内强管理，在内涵式发展道路上稳步前行。先后取得质量管理体系认证、环境管理体系认证、职业健康安全管理体系认证等多项管理体系认证，不断提升内部治理；始终秉承“质量第一、信誉第一、服务第一”的执业宗旨，恪守职业道德规范，努力把社会经济鉴证机构的监督职能与为客户服务有机结合起来，通过诚信执业和优质服务，铸造“重庆康华”专业品牌。多次荣获中注协授予的“全国先进会计师事务所党组织”、“五四红旗团支部”、重庆市委市政府授予的“优秀民营企业,2020,2021,0,0,5,88,80047700,0
9131000005587870XB,德勤华永会计师事务所,"德勤是中国大陆及港澳地区居领导地位的专业服务机构之一，共拥有逾4,500名员工，分布在北京、大连、广州、香港、澳门、南京、上海、深圳、苏州和天津，以全球网络为支持，为国内企业、跨国公司以及高成长的企业提供全面的审计、税务、企业管理咨询和财务咨询服务。2013年，德勤华永会计师事务所有限公司已完成特殊普通合伙会计师事务所转制工作，成立德勤华永会计师事务所（特殊普通合伙）。",2012,2018,1,0,13,1013,4466542400,0
9131000005587870XB,德勤华永会计师事务所,"德勤是中国大陆及港澳地区居领导地位的专业服务机构之一，共拥有逾4,500名员工，分布在北京、大连、广州、香港、澳门、南京、上海、深圳、苏州和天津，以全球网络为支持，为国内企业、跨国公司以及高成长的企业提供全面的审计、税务、企业管理咨询和财务咨询服务。2013年，德勤华永会计师事务所有限公司已完成特殊普通合伙会计师事务所转制工作，成立德勤华永会计师事务所（特殊普通合伙）。",2012,2019,1,0,14,1216,4101819800,1
9131000005587870XB,德勤华永会计师事务所,"德勤是中国大陆及港澳地区居领导地位的专业服务机构之一，共拥有逾4,500名员工，分布在北京、大连、广州、香港、澳门、南京、上海、深圳、苏州和天津，以全球网络为支持，为国内企业、跨国公司以及高成长的企业提供全面的审计、税务、企业管理咨询和财务咨询服务。2013年，德勤华永会计师事务所有限公司已完成特殊普通合伙会计师事务所转制工作，成立德勤华永会计师事务所（特殊普通合伙）。",2012,2020,1,0,14,1239,3978587500,2
9131000005587870XB,德勤华永会计师事务所,"德勤是中国大陆及港澳地区居领导地位的专业服务机构之一，共拥有逾4,500名员工，分布在北京、大连、广州、香港、澳门、南京、上海、深圳、苏州和天津，以全球网络为支持，为国内企业、跨国公司以及高成长的企业提供全面的审计、税务、企业管理咨询和财务咨询服务。2013年，德勤华永会计师事务所有限公司已完成特殊普通合伙会计师事务所转制工作，成立德勤华永会计师事务所（特殊普通合伙）。",2012,2021,1,0,15,1139,4159200000,2
913100000609134343,普华永道中天会计师事务所,普华永道中天会计师事务所（特殊普通合伙）于2013年1月18日完成改制，公司的主营业务有审查企业会计报表，出具审计报告；验证企业资本，出具验资报告；办理企业合并、分立、清算事宜中的审计业务，出具有关报告；基本建设年度财务决算审计；代理记账；会计咨询、税务咨询、管理咨询、会计培训；法律、法规规定的其他业务。,2013,2018,1,0,22,1153,5172282300,0
913100000609134343,普华永道中天会计师事务所,普华永道中天会计师事务所（特殊普通合伙）于2013年1月18日完成改制，公司的主营业务有审查企业会计报表，出具审计报告；验证企业资本，出具验资报告；办理企业合并、分立、清算事宜中的审计业务，出具有关报告；基本建设年度财务决算审计；代理记账；会计咨询、税务咨询、管理咨询、会计培训；法律、法规规定的其他业务。,2013,2019,1,0,23,1279,5646392700,1
913100000609134343,普华永道中天会计师事务所,普华永道中天会计师事务所（特殊普通合伙）于2013年1月18日完成改制，公司的主营业务有审查企业会计报表，出具审计报告；验证企业资本，出具验资报告；办理企业合并、分立、清算事宜中的审计业务，出具有关报告；基本建设年度财务决算审计；代理记账；会计咨询、税务咨询、管理咨询、会计培训；法律、法规规定的其他业务。,2013,2020,1,0,23,1390,6115043100,2
913100000609134343,普华永道中天会计师事务所,普华永道中天会计师事务所（特殊普通合伙）于2013年1月18日完成改制，公司的主营业务有审查企业会计报表，出具审计报告；验证企业资本，出具验资报告；办理企业合并、分立、清算事宜中的审计业务，出具有关报告；基本建设年度财务决算审计；代理记账；会计咨询、税务咨询、管理咨询、会计培训；法律、法规规定的其他业务。,2013,2021,1,0,23,1445,6825432000,2
91110000599649382G,毕马威华振会计师事务所,"毕马威华振会计师事务所（特殊普通合伙）在中国二十三个城市设有办事机构，合伙人及员工约12,000名，分布在北京、长沙、成都、重庆、佛山、福州、广州、海口、杭州、南京、宁波、青岛、上海、沈阳、深圳、苏州、天津、武汉、厦门、西安、郑州、香港特别行政区和澳门特别行政区。 毕马威是一个由专业服务成员所组成的全球网络。成员所遍布全球147个国家和地区，拥有专业人员219,000名，提供审计、税务和咨询等专业服务。",2012,2018,1,0,12,799,3361895300.0000005,0
91110000599649382G,毕马威华振会计师事务所,"毕马威华振会计师事务所（特殊普通合伙）在中国二十三个城市设有办事机构，合伙人及员工约12,000名，分布在北京、长沙、成都、重庆、佛山、福州、广州、海口、杭州、南京、宁波、青岛、上海、沈阳、深圳、苏州、天津、武汉、厦门、西安、郑州、香港特别行政区和澳门特别行政区。 毕马威是一个由专业服务成员所组成的全球网络。成员所遍布全球147个国家和地区，拥有专业人员219,000名，提供审计、税务和咨询等专业服务。",2012,2019,1,0,12,901,3362195600,1
91110000599649382G,毕马威华振会计师事务所,"毕马威华振会计师事务所（特殊普通合伙）在中国二十三个城市设有办事机构，合伙人及员工约12,000名，分布在北京、长沙、成都、重庆、佛山、福州、广州、海口、杭州、南京、宁波、青岛、上海、沈阳、深圳、苏州、天津、武汉、厦门、西安、郑州、香港特别行政区和澳门特别行政区。 毕马威是一个由专业服务成员所组成的全球网络。成员所遍布全球147个国家和地区，拥有专业人员219,000名，提供审计、税务和咨询等专业服务。",2012,2020,1,0,16,973,3416511400,2
91110000599649382G,毕马威华振会计师事务所,"毕马威华振会计师事务所（特殊普通合伙）在中国二十三个城市设有办事机构，合伙人及员工约12,000名，分布在北京、长沙、成都、重庆、佛山、福州、广州、海口、杭州、南京、宁波、青岛、上海、沈阳、深圳、苏州、天津、武汉、厦门、西安、郑州、香港特别行政区和澳门特别行政区。 毕马威是一个由专业服务成员所组成的全球网络。成员所遍布全球147个国家和地区，拥有专业人员219,000名，提供审计、税务和咨询等专业服务。",2012,2021,1,0,19,985,4093644500,2
91110105085458861W,永拓会计师事务所,2000年，永拓会计师事务所取得“证券期货相关业务”审计资格。2020年，通过了财政部和证监会双备案审核，可依法从事证券服务审计业务。通过了质量管理体系认证、环境管理体系认证、职业健康安全管理体系认证。2002年起，连续20年位列全国百强会计师事务所前列。目前，注册资本1500万元。永拓富信会计师事务所具有香港联交所挂牌承认（FRC）资格，可出具港交所上市公司审计报告。永拓内地和永拓香港可以联合承办A+H股已上市公司审计业务。,2013,2018,0,0,22,491,265876900,0
91110105085458861W,永拓会计师事务所,2000年，永拓会计师事务所取得“证券期货相关业务”审计资格。2020年，通过了财政部和证监会双备案审核，可依法从事证券服务审计业务。通过了质量管理体系认证、环境管理体系认证、职业健康安全管理体系认证。2002年起，连续20年位列全国百强会计师事务所前列。目前，注册资本1500万元。永拓富信会计师事务所具有香港联交所挂牌承认（FRC）资格，可出具港交所上市公司审计报告。永拓内地和永拓香港可以联合承办A+H股已上市公司审计业务。,2013,2019,0,0,24,483,283869100,1
91110105085458861W,永拓会计师事务所,2000年，永拓会计师事务所取得“证券期货相关业务”审计资格。2020年，通过了财政部和证监会双备案审核，可依法从事证券服务审计业务。通过了质量管理体系认证、环境管理体系认证、职业健康安全管理体系认证。2002年起，连续20年位列全国百强会计师事务所前列。目前，注册资本1500万元。永拓富信会计师事务所具有香港联交所挂牌承认（FRC）资格，可出具港交所上市公司审计报告。永拓内地和永拓香港可以联合承办A+H股已上市公司审计业务。,2013,2020,0,0,27,508,342890800,2
91110105085458861W,永拓会计师事务所,2000年，永拓会计师事务所取得“证券期货相关业务”审计资格。2020年，通过了财政部和证监会双备案审核，可依法从事证券服务审计业务。通过了质量管理体系认证、环境管理体系认证、职业健康安全管理体系认证。2002年起，连续20年位列全国百强会计师事务所前列。目前，注册资本1500万元。永拓富信会计师事务所具有香港联交所挂牌承认（FRC）资格，可出具港交所上市公司审计报告。永拓内地和永拓香港可以联合承办A+H股已上市公司审计业务。,2013,2021,0,0,27,366,375680300,2
914403001923608867,深圳久安会计师事务所,深圳久安会计师事务所（特殊普通合伙）成立于2001年3月15日，注册地位于深圳市南山区粤海街道高新区社区高新南一道008号创维大厦C902，执行事务合伙人为何新苗，经营范围包括一般经营项目是：，许可经营项目是：审查企业会计报表，出具审计报告；验证企业资本，出具验资报告；办理企业合并、分立、清算事宜中的审计业务，出具有关报告；办理法律、行政法规规定的其他审计业务，出具相应的审计报告；企业登记代理业务;财务专业培训。,2001,2021,0,0,,,,0
91440300770332722R,深圳堂堂会计师事务所,深圳堂堂会计师事务所成立于2004年，是由中国注册会计师、中国注册资产评估师、中国注册税务师等发起设立的会计师事务所，系经深圳市财政局批准成立依法独立承办审计、验资、资产评估、代理记帐、税务代理、财务会计咨询等注册会计师业务的专业服务机构，持有深圳市财政局《会计师事务所执业证书》深圳市工商行政管理局《会计师事务所营业执照》。,2005,2018,0,0,0,,,0
91440300770332722R,深圳堂堂会计师事务所,深圳堂堂会计师事务所成立于2004年，是由中国注册会计师、中国注册资产评估师、中国注册税务师等发起设立的会计师事务所，系经深圳市财政局批准成立依法独立承办审计、验资、资产评估、代理记帐、税务代理、财务会计咨询等注册会计师业务的专业服务机构，持有深圳市财政局《会计师事务所执业证书》深圳市工商行政管理局《会计师事务所营业执照》。,2005,2019,0,0,0,3,,1
91440300770332722R,深圳堂堂会计师事务所,深圳堂堂会计师事务所成立于2004年，是由中国注册会计师、中国注册资产评估师、中国注册税务师等发起设立的会计师事务所，系经深圳市财政局批准成立依法独立承办审计、验资、资产评估、代理记帐、税务代理、财务会计咨询等注册会计师业务的专业服务机构，持有深圳市财政局《会计师事务所执业证书》深圳市工商行政管理局《会计师事务所营业执照》。,2005,2020,0,0,0,,,2
91440300590742855B,深圳旭泰会计师事务所,,2012,2021,0,0,,,,0
91430105MA4RD8CLXM,湖南容信会计师事务所,湖南容信会计师事务所（普通合伙）成立于2020年6月3日，注册地位于湖南省长沙市开福区通泰街街道中山路589号开福万达广场B区商业综合体（含写字楼）23013房，执行事务合伙人为周红宇，经营范围包括企业会计报表审计；企业资本验证；办理企业合并、分立、清算事宜中的审计；代理记账服务；会计咨询；税务咨询；企业管理咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2020,2021,0,0,,,,0
9111010856949923XD,瑞华会计师事务所,瑞华会计师事务所（特殊普通合伙）是由国富浩华和中瑞岳华于2013年4月合并成立的一家专业化、规模化、国际化的大型会计师事务所，是被授予A+ H股企业审计资格、完成特殊普通合伙转制的会计师事务所，系美国PCAOB（公众公司会计监督委员会）登记机构，业务涉及股票发行与上市、公司改制、企业重组、资本运作、财务咨询、管理咨询、税务咨询等领域。,2011,2018,0,1,40,2266,2878551000,0
9111010856949923XD,瑞华会计师事务所,瑞华会计师事务所（特殊普通合伙）是由国富浩华和中瑞岳华于2013年4月合并成立的一家专业化、规模化、国际化的大型会计师事务所，是被授予A+ H股企业审计资格、完成特殊普通合伙转制的会计师事务所，系美国PCAOB（公众公司会计监督委员会）登记机构，业务涉及股票发行与上市、公司改制、企业重组、资本运作、财务咨询、管理咨询、税务咨询等领域。,2011,2019,0,1,40,1212,,1
9111010856949923XD,瑞华会计师事务所,瑞华会计师事务所（特殊普通合伙）是由国富浩华和中瑞岳华于2013年4月合并成立的一家专业化、规模化、国际化的大型会计师事务所，是被授予A+ H股企业审计资格、完成特殊普通合伙转制的会计师事务所，系美国PCAOB（公众公司会计监督委员会）登记机构，业务涉及股票发行与上市、公司改制、企业重组、资本运作、财务咨询、管理咨询、税务咨询等领域。,2011,2020,0,1,,233,804000000,2
911201160796417077,立信中联会计师事务所,立信中联会计师事务所（特殊普通合伙），始创于二十世纪八十年代初期，是全国首批自主创立品牌的会计师事务所之一。历经三十余年的发展沿革，事务所形成了专业化、规模化、国际化的发展态势，连续多年在全国百强所排名中名列前茅，具有“证券、期货相关业务许可证” 等执业资质，入围“国务院国资委中介机构”、“财政部预算评审中心中介机构”名单库。,2013,2018,0,0,13,286,245585300,0
911201160796417077,立信中联会计师事务所,立信中联会计师事务所（特殊普通合伙），始创于二十世纪八十年代初期，是全国首批自主创立品牌的会计师事务所之一。历经三十余年的发展沿革，事务所形成了专业化、规模化、国际化的发展态势，连续多年在全国百强所排名中名列前茅，具有“证券、期货相关业务许可证” 等执业资质，入围“国务院国资委中介机构”、“财政部预算评审中心中介机构”名单库。,2013,2019,0,0,13,318,259982100,1
911201160796417077,立信中联会计师事务所,立信中联会计师事务所（特殊普通合伙），始创于二十世纪八十年代初期，是全国首批自主创立品牌的会计师事务所之一。历经三十余年的发展沿革，事务所形成了专业化、规模化、国际化的发展态势，连续多年在全国百强所排名中名列前茅，具有“证券、期货相关业务许可证” 等执业资质，入围“国务院国资委中介机构”、“财政部预算评审中心中介机构”名单库。,2013,2020,0,0,14,328,300130100,2
911201160796417077,立信中联会计师事务所,立信中联会计师事务所（特殊普通合伙），始创于二十世纪八十年代初期，是全国首批自主创立品牌的会计师事务所之一。历经三十余年的发展沿革，事务所形成了专业化、规模化、国际化的发展态势，连续多年在全国百强所排名中名列前茅，具有“证券、期货相关业务许可证” 等执业资质，入围“国务院国资委中介机构”、“财政部预算评审中心中介机构”名单库。,2013,2021,0,0,14,255,324259100,2
91310101568093764U,立信会计师事务所,立信会计师事务所（特殊普通合伙） （以下简称“立信”）由中国会计泰斗潘序伦先生于1927年在上海创建，是中国建立最早和最有影响的会计师事务所之一。总部设在上海，有七个专业委员会，以及审计业务部、国际业务部、银行业务部及审计风险管理部、信息技术部、教育培训部、管理咨询部、税务部、资产评估部、工程造价咨询部、信息鉴证部、公司清算部、市场与品牌推广部、会计政策研究中心、产学研基地等与业务相关的部门。现有客户遍布全国各地，现为大型央企、国有集团、银行、证券公司、期货经纪公司、保险公司、信托公司、基金公司等提供审计及相关业务。,2011,2018,0,1,31,2108,3667947300,0
91310101568093764U,立信会计师事务所,立信会计师事务所（特殊普通合伙） （以下简称“立信”）由中国会计泰斗潘序伦先生于1927年在上海创建，是中国建立最早和最有影响的会计师事务所之一。总部设在上海，有七个专业委员会，以及审计业务部、国际业务部、银行业务部及审计风险管理部、信息技术部、教育培训部、管理咨询部、税务部、资产评估部、工程造价咨询部、信息鉴证部、公司清算部、市场与品牌推广部、会计政策研究中心、产学研基地等与业务相关的部门。现有客户遍布全国各地，现为大型央企、国有集团、银行、证券公司、期货经纪公司、保险公司、信托公司、基金公司等提供审计及相关业务。,2011,2019,0,1,31,2134,3738637900,1
91310101568093764U,立信会计师事务所,立信会计师事务所（特殊普通合伙） （以下简称“立信”）由中国会计泰斗潘序伦先生于1927年在上海创建，是中国建立最早和最有影响的会计师事务所之一。总部设在上海，有七个专业委员会，以及审计业务部、国际业务部、银行业务部及审计风险管理部、信息技术部、教育培训部、管理咨询部、税务部、资产评估部、工程造价咨询部、信息鉴证部、公司清算部、市场与品牌推广部、会计政策研究中心、产学研基地等与业务相关的部门。现有客户遍布全国各地，现为大型央企、国有集团、银行、证券公司、期货经纪公司、保险公司、信托公司、基金公司等提供审计及相关业务。,2011,2020,0,1,31,2216,4105920000,2
91310101568093764U,立信会计师事务所,立信会计师事务所（特殊普通合伙） （以下简称“立信”）由中国会计泰斗潘序伦先生于1927年在上海创建，是中国建立最早和最有影响的会计师事务所之一。总部设在上海，有七个专业委员会，以及审计业务部、国际业务部、银行业务部及审计风险管理部、信息技术部、教育培训部、管理咨询部、税务部、资产评估部、工程造价咨询部、信息鉴证部、公司清算部、市场与品牌推广部、会计政策研究中心、产学研基地等与业务相关的部门。现有客户遍布全国各地，现为大型央企、国有集团、银行、证券公司、期货经纪公司、保险公司、信托公司、基金公司等提供审计及相关业务。,2011,2021,0,1,31,2187,4523234000,2
91110105592343655N,致同会计师事务所,"致同会计师事务所是中国最早的会计师事务所之一,成立于1981年，是GrantThorntonInternationalLtd(GTIL,致同国际)在中国唯一的成员所,英文名称为GrantThornton。通过与致同国际世界各地的成员所紧密合作,致同积累了丰富的全球资源和业务经验,将为不同区域的客户提供包括审计,税务和咨询等全方位专业服务.总部位于北京,并且在长春,成都,大连,福州,广州,哈尔滨,海口,杭州,中国香港，昆明,洛阳,南京,南宁,宁波,青岛,上海,深圳,苏州,太原,温州,武汉,厦门和西安等全国所有重要经济中心都有坚实的根基,并将继续努力扩展我们在全国的服务网络。",2011,2018,0,1,23,1232,1836214500,0
91110105592343655N,致同会计师事务所,"致同会计师事务所是中国最早的会计师事务所之一,成立于1981年，是GrantThorntonInternationalLtd(GTIL,致同国际)在中国唯一的成员所,英文名称为GrantThornton。通过与致同国际世界各地的成员所紧密合作,致同积累了丰富的全球资源和业务经验,将为不同区域的客户提供包括审计,税务和咨询等全方位专业服务.总部位于北京,并且在长春,成都,大连,福州,广州,哈尔滨,海口,杭州,中国香港，昆明,洛阳,南京,南宁,宁波,青岛,上海,深圳,苏州,太原,温州,武汉,厦门和西安等全国所有重要经济中心都有坚实的根基,并将继续努力扩展我们在全国的服务网络。",2011,2019,0,1,27,1192,1989811800,1
91110105592343655N,致同会计师事务所,"致同会计师事务所是中国最早的会计师事务所之一,成立于1981年，是GrantThorntonInternationalLtd(GTIL,致同国际)在中国唯一的成员所,英文名称为GrantThornton。通过与致同国际世界各地的成员所紧密合作,致同积累了丰富的全球资源和业务经验,将为不同区域的客户提供包括审计,税务和咨询等全方位专业服务.总部位于北京,并且在长春,成都,大连,福州,广州,哈尔滨,海口,杭州,中国香港，昆明,洛阳,南京,南宁,宁波,青岛,上海,深圳,苏州,太原,温州,武汉,厦门和西安等全国所有重要经济中心都有坚实的根基,并将继续努力扩展我们在全国的服务网络。",2011,2020,0,1,27,1267,2195729300,2
91110105592343655N,致同会计师事务所,"致同会计师事务所是中国最早的会计师事务所之一,成立于1981年，是GrantThorntonInternationalLtd(GTIL,致同国际)在中国唯一的成员所,英文名称为GrantThornton。通过与致同国际世界各地的成员所紧密合作,致同积累了丰富的全球资源和业务经验,将为不同区域的客户提供包括审计,税务和咨询等全方位专业服务.总部位于北京,并且在长春,成都,大连,福州,广州,哈尔滨,海口,杭州,中国香港，昆明,洛阳,南京,南宁,宁波,青岛,上海,深圳,苏州,太原,温州,武汉,厦门和西安等全国所有重要经济中心都有坚实的根基,并将继续努力扩展我们在全国的服务网络。",2011,2021,0,1,26,1159,2533769100,2
91320000085046285W,苏亚金诚会计师事务所,苏亚金诚会计师事务所（特殊普通合伙），前身为江苏苏亚审计事务所，成立于1996年5月（原隶属于江苏省审计厅），在江苏省工商行政管理局登记注册。2013年11月，经省财政厅批准转制为特殊普通合伙企业，目前注册资本1440万元。具有财政部和中国证监会批准的执行证券、期货相关业务资格，人民法院指定的破产案件管理人资格，司法鉴定资格，军工涉密业务咨询服务等，是中国银行间市场交易商协会、中国证券业协会会员。事务所拥有从业人员近千人，其中注册会计师290余人（资深注册会计师13人），注册造价师90余人，注册资产评估师80余人，注册咨询专家20人，具有各类高级职称人员103人。拥有注册会计师行业领军人才10名，ACCA、ACA及澳洲CPA等国际资质人才16名。,2013,2018,0,0,9,272,299254800,0
91320000085046285W,苏亚金诚会计师事务所,苏亚金诚会计师事务所（特殊普通合伙），前身为江苏苏亚审计事务所，成立于1996年5月（原隶属于江苏省审计厅），在江苏省工商行政管理局登记注册。2013年11月，经省财政厅批准转制为特殊普通合伙企业，目前注册资本1440万元。具有财政部和中国证监会批准的执行证券、期货相关业务资格，人民法院指定的破产案件管理人资格，司法鉴定资格，军工涉密业务咨询服务等，是中国银行间市场交易商协会、中国证券业协会会员。事务所拥有从业人员近千人，其中注册会计师290余人（资深注册会计师13人），注册造价师90余人，注册资产评估师80余人，注册咨询专家20人，具有各类高级职称人员103人。拥有注册会计师行业领军人才10名，ACCA、ACA及澳洲CPA等国际资质人才16名。,2013,2019,0,0,9,306,340200400,1
91320000085046285W,苏亚金诚会计师事务所,苏亚金诚会计师事务所（特殊普通合伙），前身为江苏苏亚审计事务所，成立于1996年5月（原隶属于江苏省审计厅），在江苏省工商行政管理局登记注册。2013年11月，经省财政厅批准转制为特殊普通合伙企业，目前注册资本1440万元。具有财政部和中国证监会批准的执行证券、期货相关业务资格，人民法院指定的破产案件管理人资格，司法鉴定资格，军工涉密业务咨询服务等，是中国银行间市场交易商协会、中国证券业协会会员。事务所拥有从业人员近千人，其中注册会计师290余人（资深注册会计师13人），注册造价师90余人，注册资产评估师80余人，注册咨询专家20人，具有各类高级职称人员103人。拥有注册会计师行业领军人才10名，ACCA、ACA及澳洲CPA等国际资质人才16名。,2013,2020,0,0,9,324,373110199.99999994,2
91320000085046285W,苏亚金诚会计师事务所,苏亚金诚会计师事务所（特殊普通合伙），前身为江苏苏亚审计事务所，成立于1996年5月（原隶属于江苏省审计厅），在江苏省工商行政管理局登记注册。2013年11月，经省财政厅批准转制为特殊普通合伙企业，目前注册资本1440万元。具有财政部和中国证监会批准的执行证券、期货相关业务资格，人民法院指定的破产案件管理人资格，司法鉴定资格，军工涉密业务咨询服务等，是中国银行间市场交易商协会、中国证券业协会会员。事务所拥有从业人员近千人，其中注册会计师290余人（资深注册会计师13人），注册造价师90余人，注册资产评估师80余人，注册咨询专家20人，具有各类高级职称人员103人。拥有注册会计师行业领军人才10名，ACCA、ACA及澳洲CPA等国际资质人才16名。,2013,2021,0,0,9,332,409108700,2
91440101MA9UQ94J80,诚安信会计师事务所,一、事务所概况 广东诚安信会计师事务所（特殊普通合伙）前身广东诚信审计师事务所于1994年12月17日成立，隶属于广东省司法厅。1999年12月31日按照国务院的统一部署，改制为有限公司。2020年8月按照国家相关政策，改制为特殊普通合伙企业。2020年顺利通过财政部、证监会从事证券服务业务事务所机构备案。 下设佛山分所、东莞分所、湖南分所、云南分所、海南分所等5家分支机构。 二、业务范围 审计业务、验资业务、司法鉴定服务、税务服务、资产评估、财务咨询; 破产清算服务; 工程管理服务等业务。 三、擅长业务领域 在27年的发展历程中，经过长期的探索与实践，诚安信会计所在行政事业单位审计和司法会计鉴定工作中取得了可喜的成果，建立了完善的审计监督及评价机制，积累了丰富的工作经验。 四、企业文化 在发展过程中，诚安信始终遵守“以质量求信誉、以信誉求发展，诚信为本，操守为重”的服务宗旨，承办并出色完成了各种类型企业、事业单位、社会团体、政府机构委托的审计、评估以及工程造价、税务代理等方面的业务，以高效优质的服务获得客户的认可和良好的社会声誉，培养人才和服务社会作出我们的贡献。,2020,2021,0,0,5,119,148159500,0
91440300770329160G,鹏盛会计师事务所,鹏盛会计师事务所（特殊普通合伙）经深圳市财政局批准于2005年1月11日成立于深圳特区。现任首席合伙人为杨步湘。总部所在地：深圳市福田区福田街道福山社区滨河大道5020号同心大厦21层2101。2018年12月6日深圳鹏盛会计师事务所(普通合伙)变更为深圳鹏盛会计师事务所(特殊普通合伙)。2020年6月1日深圳鹏盛会计师事务所(特殊普通合伙)变更为“鹏盛会计师事务所（特殊普通合伙）”。本所正式成为华南地区首家且唯一一家全国性总部会计师事务所。我所于2020年10月10日取得财政部证监会第一批从事证券服务业务会计师事务所备案确认。鹏盛会计师事务所（特殊普通合伙）是亚太鹏盛财税集团的成员企业。鹏盛集团是一家跨省区市组建的全国性、综合性的大型财税集团，下设鹏盛会计师事务所（特殊普通合伙）、亚太鹏盛税务师事务所股份有限公司、亚太鹏盛房地产土地资产评估有限公司。鹏盛秉承“求实为本，以法为准，严谨执业，服务至诚”的经营理念，结合“崇尚职业理性，提倡勤勉创新，鼓励团队精神，强调个人正直”的企业文化，依靠专业团队的专业知识和技术经验，竭诚为客户提供优质，专业，高效的专业服务。,2005,2021,0,0,36,342,211069800,0
